"","ens_gene_5"
"11260","ENSG00000131196"
"11261","ENSG00000279637"
"11262","ENSG00000279981"
"11263","ENSG00000267287"
"11264","ENSG00000274828"
"11265","ENSG00000060069"
"11266","ENSG00000278075"
"11267","ENSG00000122490"
"11268","ENSG00000141759"
"11269","ENSG00000101546"
"11270","ENSG00000261126"
"11271","ENSG00000101544"
"11272","ENSG00000267270"
"11273","ENSG00000282458"
"11274","ENSG00000282508"
"11275","ENSG00000141933"
"11276","ENSG00000099804"
"11277","ENSG00000267751"
"11278","ENSG00000172270"
"11279","ENSG00000099821"
"11280","ENSG00000070423"
"11281","ENSG00000070404"
"11282","ENSG00000185198"
"11283","ENSG00000099864"
"11284","ENSG00000011304"
"11285","ENSG00000129951"
"11286","ENSG00000172232"
"11287","ENSG00000196415"
"11288","ENSG00000197766"
"11289","ENSG00000175221"
"11290","ENSG00000198858"
"11291","ENSG00000116017"
"11292","ENSG00000275162"
"11293","ENSG00000065268"
"11294","ENSG00000182087"
"11295","ENSG00000064666"
"11296","ENSG00000064687"
"11297","ENSG00000180448"
"11298","ENSG00000099817"
"11299","ENSG00000167468"
"11300","ENSG00000064932"
"11301","ENSG00000118046"
"11302","ENSG00000099624"
"11303","ENSG00000167470"
"11304","ENSG00000099622"
"11305","ENSG00000228300"
"11306","ENSG00000160953"
"11307","ENSG00000115286"
"11308","ENSG00000071626"
"11309","ENSG00000115268"
"11310","ENSG00000268798"
"11311","ENSG00000115266"
"11312","ENSG00000267317"
"11313","ENSG00000119559"
"11314","ENSG00000115257"
"11315","ENSG00000115255"
"11316","ENSG00000181588"
"11317","ENSG00000071655"
"11318","ENSG00000127540"
"11319","ENSG00000071564"
"11320","ENSG00000130270"
"11321","ENSG00000079313"
"11322","ENSG00000129911"
"11323","ENSG00000261526"
"11324","ENSG00000129968"
"11325","ENSG00000227500"
"11326","ENSG00000213638"
"11327","ENSG00000133275"
"11328","ENSG00000133243"
"11329","ENSG00000267283"
"11330","ENSG00000275468"
"11331","ENSG00000099875"
"11332","ENSG00000172081"
"11333","ENSG00000099840"
"11334","ENSG00000065000"
"11335","ENSG00000104885"
"11336","ENSG00000104886"
"11337","ENSG00000104897"
"11338","ENSG00000104899"
"11339","ENSG00000167476"
"11340","ENSG00000104904"
"11341","ENSG00000188305"
"11342","ENSG00000220008"
"11343","ENSG00000130332"
"11344","ENSG00000005206"
"11345","ENSG00000099800"
"11346","ENSG00000176619"
"11347","ENSG00000099860"
"11348","ENSG00000176533"
"11349","ENSG00000261342"
"11350","ENSG00000141873"
"11351","ENSG00000104969"
"11352","ENSG00000172009"
"11353","ENSG00000172006"
"11354","ENSG00000104964"
"11355","ENSG00000060558"
"11356","ENSG00000125910"
"11357","ENSG00000125912"
"11358","ENSG00000141905"
"11359","ENSG00000095932"
"11360","ENSG00000129932"
"11361","ENSG00000105325"
"11362","ENSG00000161091"
"11363","ENSG00000064961"
"11364","ENSG00000105298"
"11365","ENSG00000186111"
"11366","ENSG00000011132"
"11367","ENSG00000183617"
"11368","ENSG00000007264"
"11369","ENSG00000167657"
"11370","ENSG00000167658"
"11371","ENSG00000105229"
"11372","ENSG00000178951"
"11373","ENSG00000268670"
"11374","ENSG00000126934"
"11375","ENSG00000077463"
"11376","ENSG00000089847"
"11377","ENSG00000105248"
"11378","ENSG00000008382"
"11379","ENSG00000269318"
"11380","ENSG00000141985"
"11381","ENSG00000167670"
"11382","ENSG00000167671"
"11383","ENSG00000267030"
"11384","ENSG00000280239"
"11385","ENSG00000167674"
"11386","ENSG00000214456"
"11387","ENSG00000171236"
"11388","ENSG00000167680"
"11389","ENSG00000185361"
"11390","ENSG00000074842"
"11391","ENSG00000142002"
"11392","ENSG00000141965"
"11393","ENSG00000127666"
"11394","ENSG00000105355"
"11395","ENSG00000276043"
"11396","ENSG00000127663"
"11397","ENSG00000223573"
"11398","ENSG00000130254"
"11399","ENSG00000160633"
"11400","ENSG00000130255"
"11401","ENSG00000174917"
"11402","ENSG00000196365"
"11403","ENSG00000212123"
"11404","ENSG00000141994"
"11405","ENSG00000174886"
"11406","ENSG00000187650"
"11407","ENSG00000105519"
"11408","ENSG00000031823"
"11409","ENSG00000087903"
"11410","ENSG00000130382"
"11411","ENSG00000125656"
"11412","ENSG00000125652"
"11413","ENSG00000125650"
"11414","ENSG00000125651"
"11415","ENSG00000088247"
"11416","ENSG00000125648"
"11417","ENSG00000205744"
"11418","ENSG00000125657"
"11419","ENSG00000125726"
"11420","ENSG00000125735"
"11421","ENSG00000125730"
"11422","ENSG00000125734"
"11423","ENSG00000141968"
"11424","ENSG00000174837"
"11425","ENSG00000268758"
"11426","ENSG00000130544"
"11427","ENSG00000171105"
"11428","ENSG00000263264"
"11429","ENSG00000104880"
"11430","ENSG00000090674"
"11431","ENSG00000032444"
"11432","ENSG00000076924"
"11433","ENSG00000229833"
"11434","ENSG00000076944"
"11435","ENSG00000104918"
"11436","ENSG00000183019"
"11437","ENSG00000181029"
"11438","ENSG00000142459"
"11439","ENSG00000214248"
"11440","ENSG00000076984"
"11441","ENSG00000104976"
"11442","ENSG00000104980"
"11443","ENSG00000066044"
"11444","ENSG00000090661"
"11445","ENSG00000167775"
"11446","ENSG00000267855"
"11447","ENSG00000233927"
"11448","ENSG00000269386"
"11449","ENSG00000185236"
"11450","ENSG00000099785"
"11451","ENSG00000099783"
"11452","ENSG00000133246"
"11453","ENSG00000133250"
"11454","ENSG00000142347"
"11455","ENSG00000279396"
"11456","ENSG00000142303"
"11457","ENSG00000167785"
"11458","ENSG00000130803"
"11459","ENSG00000196110"
"11460","ENSG00000188321"
"11461","ENSG00000174652"
"11462","ENSG00000197961"
"11463","ENSG00000171469"
"11464","ENSG00000267106"
"11465","ENSG00000171466"
"11466","ENSG00000127452"
"11467","ENSG00000198258"
"11468","ENSG00000127445"
"11469","ENSG00000130813"
"11470","ENSG00000130812"
"11471","ENSG00000130810"
"11472","ENSG00000244165"
"11473","ENSG00000130811"
"11474","ENSG00000130816"
"11475","ENSG00000267534"
"11476","ENSG00000105364"
"11477","ENSG00000090339"
"11478","ENSG00000105371"
"11479","ENSG00000105376"
"11480","ENSG00000161847"
"11481","ENSG00000274425"
"11482","ENSG00000076662"
"11483","ENSG00000105397"
"11484","ENSG00000105401"
"11485","ENSG00000079999"
"11486","ENSG00000267197"
"11487","ENSG00000130734"
"11488","ENSG00000129347"
"11489","ENSG00000129355"
"11490","ENSG00000129353"
"11491","ENSG00000267100"
"11492","ENSG00000129351"
"11493","ENSG00000213339"
"11494","ENSG00000079805"
"11495","ENSG00000099203"
"11496","ENSG00000214212"
"11497","ENSG00000142453"
"11498","ENSG00000130733"
"11499","ENSG00000142444"
"11500","ENSG00000127616"
"11501","ENSG00000130164"
"11502","ENSG00000161888"
"11503","ENSG00000197256"
"11504","ENSG00000267174"
"11505","ENSG00000105514"
"11506","ENSG00000105518"
"11507","ENSG00000183401"
"11508","ENSG00000105520"
"11509","ENSG00000173928"
"11510","ENSG00000187266"
"11511","ENSG00000130175"
"11512","ENSG00000161914"
"11513","ENSG00000130159"
"11514","ENSG00000130165"
"11515","ENSG00000198551"
"11516","ENSG00000214223"
"11517","ENSG00000196757"
"11518","ENSG00000267274"
"11519","ENSG00000219665"
"11520","ENSG00000196646"
"11521","ENSG00000196466"
"11522","ENSG00000180855"
"11523","ENSG00000249709"
"11524","ENSG00000269693"
"11525","ENSG00000269560"
"11526","ENSG00000188033"
"11527","ENSG00000173875"
"11528","ENSG00000178464"
"11529","ENSG00000104774"
"11530","ENSG00000123154"
"11531","ENSG00000105583"
"11532","ENSG00000095059"
"11533","ENSG00000132004"
"11534","ENSG00000105576"
"11535","ENSG00000123144"
"11536","ENSG00000198356"
"11537","ENSG00000095066"
"11538","ENSG00000171223"
"11539","ENSG00000104889"
"11540","ENSG00000105612"
"11541","ENSG00000105607"
"11542","ENSG00000240616"
"11543","ENSG00000179115"
"11544","ENSG00000179218"
"11545","ENSG00000179262"
"11546","ENSG00000179271"
"11547","ENSG00000008441"
"11548","ENSG00000104903"
"11549","ENSG00000104907"
"11550","ENSG00000160877"
"11551","ENSG00000266897"
"11552","ENSG00000104915"
"11553","ENSG00000160888"
"11554","ENSG00000104957"
"11555","ENSG00000037757"
"11556","ENSG00000104979"
"11557","ENSG00000132003"
"11558","ENSG00000267519"
"11559","ENSG00000132024"
"11560","ENSG00000132017"
"11561","ENSG00000132005"
"11562","ENSG00000104998"
"11563","ENSG00000141858"
"11564","ENSG00000072062"
"11565","ENSG00000105011"
"11566","ENSG00000267169"
"11567","ENSG00000072071"
"11568","ENSG00000123146"
"11569","ENSG00000123136"
"11570","ENSG00000123143"
"11571","ENSG00000267474"
"11572","ENSG00000123159"
"11573","ENSG00000224543"
"11574","ENSG00000132002"
"11575","ENSG00000099797"
"11576","ENSG00000099795"
"11577","ENSG00000187912"
"11578","ENSG00000131355"
"11579","ENSG00000269378"
"11580","ENSG00000160961"
"11581","ENSG00000127507"
"11582","ENSG00000105135"
"11583","ENSG00000141867"
"11584","ENSG00000105127"
"11585","ENSG00000011243"
"11586","ENSG00000279203"
"11587","ENSG00000011451"
"11588","ENSG00000105122"
"11589","ENSG00000186529"
"11590","ENSG00000186204"
"11591","ENSG00000167460"
"11592","ENSG00000167461"
"11593","ENSG00000269243"
"11594","ENSG00000196684"
"11595","ENSG00000105058"
"11596","ENSG00000072958"
"11597","ENSG00000127528"
"11598","ENSG00000127527"
"11599","ENSG00000280332"
"11600","ENSG00000105072"
"11601","ENSG00000085872"
"11602","ENSG00000269399"
"11603","ENSG00000127526"
"11604","ENSG00000279529"
"11605","ENSG00000105085"
"11606","ENSG00000269578"
"11607","ENSG00000279977"
"11608","ENSG00000214046"
"11609","ENSG00000269044"
"11610","ENSG00000267904"
"11611","ENSG00000188039"
"11612","ENSG00000127511"
"11613","ENSG00000268743"
"11614","ENSG00000127533"
"11615","ENSG00000160111"
"11616","ENSG00000131351"
"11617","ENSG00000099331"
"11618","ENSG00000053501"
"11619","ENSG00000099330"
"11620","ENSG00000160113"
"11621","ENSG00000105393"
"11622","ENSG00000160117"
"11623","ENSG00000130312"
"11624","ENSG00000130311"
"11625","ENSG00000074855"
"11626","ENSG00000130299"
"11627","ENSG00000130303"
"11628","ENSG00000282851"
"11629","ENSG00000141971"
"11630","ENSG00000130304"
"11631","ENSG00000269439"
"11632","ENSG00000130313"
"11633","ENSG00000130309"
"11634","ENSG00000130479"
"11635","ENSG00000130475"
"11636","ENSG00000105640"
"11637","ENSG00000007080"
"11638","ENSG00000105643"
"11639","ENSG00000273654"
"11640","ENSG00000096996"
"11641","ENSG00000099308"
"11642","ENSG00000216490"
"11643","ENSG00000254858"
"11644","ENSG00000105649"
"11645","ENSG00000130522"
"11646","ENSG00000130520"
"11647","ENSG00000130517"
"11648","ENSG00000175489"
"11649","ENSG00000130511"
"11650","ENSG00000105655"
"11651","ENSG00000105656"
"11652","ENSG00000280121"
"11653","ENSG00000105701"
"11654","ENSG00000105700"
"11655","ENSG00000221983"
"11656","ENSG00000006015"
"11657","ENSG00000167487"
"11658","ENSG00000105662"
"11659","ENSG00000005007"
"11660","ENSG00000105669"
"11661","ENSG00000105671"
"11662","ENSG00000064607"
"11663","ENSG00000105676"
"11664","ENSG00000181035"
"11665","ENSG00000064545"
"11666","ENSG00000254901"
"11667","ENSG00000064490"
"11668","ENSG00000184162"
"11669","ENSG00000105705"
"11670","ENSG00000129933"
"11671","ENSG00000167491"
"11672","ENSG00000178093"
"11673","ENSG00000186010"
"11674","ENSG00000250067"
"11675","ENSG00000064547"
"11676","ENSG00000089639"
"11677","ENSG00000105726"
"11678","ENSG00000181896"
"11679","ENSG00000105708"
"11680","ENSG00000267419"
"11681","ENSG00000081665"
"11682","ENSG00000267481"
"11683","ENSG00000256771"
"11684","ENSG00000160229"
"11685","ENSG00000118620"
"11686","ENSG00000160352"
"11687","ENSG00000268357"
"11688","ENSG00000196705"
"11689","ENSG00000268521"
"11690","ENSG00000182141"
"11691","ENSG00000196268"
"11692","ENSG00000197013"
"11693","ENSG00000197020"
"11694","ENSG00000197372"
"11695","ENSG00000225178"
"11696","ENSG00000213096"
"11697","ENSG00000268362"
"11698","ENSG00000279425"
"11699","ENSG00000261824"
"11700","ENSG00000261770"
"11701","ENSG00000267575"
"11702","ENSG00000281468"
"11703","ENSG00000266976"
"11704","ENSG00000169021"
"11705","ENSG00000105171"
"11706","ENSG00000131943"
"11707","ENSG00000105173"
"11708","ENSG00000105176"
"11709","ENSG00000266910"
"11710","ENSG00000121297"
"11711","ENSG00000168813"
"11712","ENSG00000267213"
"11713","ENSG00000178904"
"11714","ENSG00000105185"
"11715","ENSG00000105186"
"11716","ENSG00000267475"
"11717","ENSG00000213965"
"11718","ENSG00000121289"
"11719","ENSG00000131944"
"11720","ENSG00000076650"
"11721","ENSG00000130881"
"11722","ENSG00000245848"
"11723","ENSG00000267296"
"11724","ENSG00000153879"
"11725","ENSG00000124299"
"11726","ENSG00000153885"
"11727","ENSG00000257103"
"11728","ENSG00000166398"
"11729","ENSG00000105220"
"11730","ENSG00000126249"
"11731","ENSG00000126261"
"11732","ENSG00000142279"
"11733","ENSG00000089335"
"11734","ENSG00000197841"
"11735","ENSG00000089351"
"11736","ENSG00000089327"
"11737","ENSG00000105698"
"11738","ENSG00000012124"
"11739","ENSG00000126262"
"11740","ENSG00000236144"
"11741","ENSG00000105677"
"11742","ENSG00000249115"
"11743","ENSG00000126254"
"11744","ENSG00000126267"
"11745","ENSG00000272333"
"11746","ENSG00000161265"
"11747","ENSG00000205155"
"11748","ENSG00000267796"
"11749","ENSG00000167595"
"11750","ENSG00000004777"
"11751","ENSG00000167604"
"11752","ENSG00000126264"
"11753","ENSG00000011600"
"11754","ENSG00000205138"
"11755","ENSG00000239382"
"11756","ENSG00000267698"
"11757","ENSG00000105270"
"11758","ENSG00000161277"
"11759","ENSG00000075702"
"11760","ENSG00000105258"
"11761","ENSG00000105254"
"11762","ENSG00000126247"
"11763","ENSG00000196357"
"11764","ENSG00000167635"
"11765","ENSG00000142065"
"11766","ENSG00000186017"
"11767","ENSG00000254004"
"11768","ENSG00000186020"
"11769","ENSG00000233527"
"11770","ENSG00000161298"
"11771","ENSG00000197808"
"11772","ENSG00000276071"
"11773","ENSG00000225975"
"11774","ENSG00000189042"
"11775","ENSG00000267041"
"11776","ENSG00000267254"
"11777","ENSG00000197863"
"11778","ENSG00000251247"
"11779","ENSG00000197050"
"11780","ENSG00000196967"
"11781","ENSG00000245680"
"11782","ENSG00000188283"
"11783","ENSG00000226686"
"11784","ENSG00000181666"
"11785","ENSG00000267682"
"11786","ENSG00000189164"
"11787","ENSG00000196437"
"11788","ENSG00000180479"
"11789","ENSG00000120784"
"11790","ENSG00000198182"
"11791","ENSG00000189144"
"11792","ENSG00000105738"
"11793","ENSG00000011332"
"11794","ENSG00000167645"
"11795","ENSG00000099338"
"11796","ENSG00000099341"
"11797","ENSG00000188766"
"11798","ENSG00000130244"
"11799","ENSG00000171777"
"11800","ENSG00000104814"
"11801","ENSG00000178982"
"11802","ENSG00000130402"
"11803","ENSG00000104823"
"11804","ENSG00000104824"
"11805","ENSG00000269688"
"11806","ENSG00000187994"
"11807","ENSG00000068903"
"11808","ENSG00000104825"
"11809","ENSG00000104835"
"11810","ENSG00000128626"
"11811","ENSG00000130669"
"11812","ENSG00000128011"
"11813","ENSG00000130755"
"11814","ENSG00000179134"
"11815","ENSG00000006712"
"11816","ENSG00000063322"
"11817","ENSG00000128016"
"11818","ENSG00000090924"
"11819","ENSG00000105193"
"11820","ENSG00000196235"
"11821","ENSG00000105197"
"11822","ENSG00000176401"
"11823","ENSG00000176396"
"11824","ENSG00000105205"
"11825","ENSG00000105204"
"11826","ENSG00000105202"
"11827","ENSG00000275395"
"11828","ENSG00000187534"
"11829","ENSG00000013275"
"11830","ENSG00000187187"
"11831","ENSG00000269069"
"11832","ENSG00000128000"
"11833","ENSG00000197782"
"11834","ENSG00000130758"
"11835","ENSG00000105221"
"11836","ENSG00000205041"
"11837","ENSG00000160392"
"11838","ENSG00000105223"
"11839","ENSG00000279759"
"11840","ENSG00000197019"
"11841","ENSG00000167565"
"11842","ENSG00000090013"
"11843","ENSG00000160410"
"11844","ENSG00000105245"
"11845","ENSG00000123815"
"11846","ENSG00000086544"
"11847","ENSG00000188493"
"11848","ENSG00000077312"
"11849","ENSG00000167578"
"11850","ENSG00000269858"
"11851","ENSG00000233622"
"11852","ENSG00000279108"
"11853","ENSG00000256612"
"11854","ENSG00000105323"
"11855","ENSG00000105329"
"11856","ENSG00000142039"
"11857","ENSG00000142046"
"11858","ENSG00000123810"
"11859","ENSG00000277744"
"11860","ENSG00000077348"
"11861","ENSG00000248098"
"11862","ENSG00000177191"
"11863","ENSG00000105341"
"11864","ENSG00000268027"
"11865","ENSG00000007129"
"11866","ENSG00000105352"
"11867","ENSG00000086548"
"11868","ENSG00000170956"
"11869","ENSG00000105372"
"11870","ENSG00000105369"
"11871","ENSG00000076928"
"11872","ENSG00000268041"
"11873","ENSG00000105404"
"11874","ENSG00000105409"
"11875","ENSG00000105732"
"11876","ENSG00000028277"
"11877","ENSG00000160570"
"11878","ENSG00000167625"
"11879","ENSG00000105723"
"11880","ENSG00000279539"
"11881","ENSG00000105722"
"11882","ENSG00000079432"
"11883","ENSG00000079462"
"11884","ENSG00000105429"
"11885","ENSG00000213904"
"11886","ENSG00000079385"
"11887","ENSG00000176531"
"11888","ENSG00000105755"
"11889","ENSG00000073050"
"11890","ENSG00000167378"
"11891","ENSG00000124444"
"11892","ENSG00000131116"
"11893","ENSG00000011422"
"11894","ENSG00000105771"
"11895","ENSG00000167637"
"11896","ENSG00000124459"
"11897","ENSG00000159905"
"11898","ENSG00000204920"
"11899","ENSG00000159882"
"11900","ENSG00000159885"
"11901","ENSG00000178386"
"11902","ENSG00000186026"
"11903","ENSG00000267680"
"11904","ENSG00000256294"
"11905","ENSG00000263002"
"11906","ENSG00000167380"
"11907","ENSG00000131115"
"11908","ENSG00000159917"
"11909","ENSG00000279103"
"11910","ENSG00000267508"
"11911","ENSG00000278318"
"11912","ENSG00000167384"
"11913","ENSG00000073008"
"11914","ENSG00000186567"
"11915","ENSG00000279095"
"11916","ENSG00000069399"
"11917","ENSG00000130202"
"11918","ENSG00000130204"
"11919","ENSG00000104853"
"11920","ENSG00000104856"
"11921","ENSG00000104859"
"11922","ENSG00000207003"
"11923","ENSG00000170684"
"11924","ENSG00000142252"
"11925","ENSG00000007047"
"11926","ENSG00000104866"
"11927","ENSG00000007255"
"11928","ENSG00000189114"
"11929","ENSG00000104879"
"11930","ENSG00000104884"
"11931","ENSG00000104881"
"11932","ENSG00000117877"
"11933","ENSG00000012061"
"11934","ENSG00000125740"
"11935","ENSG00000125744"
"11936","ENSG00000125753"
"11937","ENSG00000125741"
"11938","ENSG00000125746"
"11939","ENSG00000010310"
"11940","ENSG00000125743"
"11941","ENSG00000011478"
"11942","ENSG00000177051"
"11943","ENSG00000279407"
"11944","ENSG00000185800"
"11945","ENSG00000125755"
"11946","ENSG00000170604"
"11947","ENSG00000176182"
"11948","ENSG00000104983"
"11949","ENSG00000011485"
"11950","ENSG00000230510"
"11951","ENSG00000160014"
"11952","ENSG00000197380"
"11953","ENSG00000105287"
"11954","ENSG00000090372"
"11955","ENSG00000181027"
"11956","ENSG00000105281"
"11957","ENSG00000042753"
"11958","ENSG00000160007"
"11959","ENSG00000279948"
"11960","ENSG00000130748"
"11961","ENSG00000130749"
"11962","ENSG00000142230"
"11963","ENSG00000105321"
"11964","ENSG00000257704"
"11965","ENSG00000134815"
"11966","ENSG00000118162"
"11967","ENSG00000105402"
"11968","ENSG00000279861"
"11969","ENSG00000063169"
"11970","ENSG00000105373"
"11971","ENSG00000178980"
"11972","ENSG00000105486"
"11973","ENSG00000185453"
"11974","ENSG00000105483"
"11975","ENSG00000268001"
"11976","ENSG00000178150"
"11977","ENSG00000142227"
"11978","ENSG00000161558"
"11979","ENSG00000105438"
"11980","ENSG00000105447"
"11981","ENSG00000182324"
"11982","ENSG00000105443"
"11983","ENSG00000142235"
"11984","ENSG00000063177"
"11985","ENSG00000063176"
"11986","ENSG00000105516"
"11987","ENSG00000105552"
"11988","ENSG00000087074"
"11989","ENSG00000104805"
"11990","ENSG00000087088"
"11991","ENSG00000087086"
