"","distance","condition","norm","proportion"
"4617",153900000,"mig5",0.1105122607,4.0612164846225e-05
"4618",1.54e+08,"control",0.1116865933,2.80701610773787e-05
"4619",1.54e+08,"mig14",0.1150917642,2.57748010805299e-05
"4620",1.54e+08,"mig5",0.1199558265,4.40825820522118e-05
"4621",154100000,"control",0.1057714142,2.65835007251147e-05
"4622",154100000,"mig14",0.1086867432,2.43403966004253e-05
"4623",154100000,"mig5",0.109894008,4.03849630822761e-05
"4624",154200000,"control",0.1264019112,3.17685579176182e-05
"4625",154200000,"mig14",0.1275477639,2.8564322266153e-05
"4626",154200000,"mig5",0.1110019509,4.07921211605743e-05
"4627",154300000,"control",0.1296955105,3.25963373327088e-05
"4628",154300000,"mig14",0.1124298329,2.51786615546094e-05
"4629",154300000,"mig5",0.1228340314,4.514029393974e-05
"4630",154400000,"control",0.1240425394,3.11755776456751e-05
"4631",154400000,"mig14",0.1197597761,2.68202023653252e-05
"4632",154400000,"mig5",0.1111999281,4.08648758271721e-05
"4633",154500000,"control",0.1047464613,2.63258995918932e-05
"4634",154500000,"mig14",0.1218428745,2.72867122608367e-05
"4635",154500000,"mig5",0.1030853643,3.78828537364702e-05
"4636",154600000,"control",0.1134174814,2.85051847121619e-05
"4637",154600000,"mig14",0.1252201036,2.80430427320997e-05
"4638",154600000,"mig5",0.1295503486,4.76084742082298e-05
"4639",154700000,"control",0.1070715226,2.69102566152153e-05
"4640",154700000,"mig14",0.1000766451,2.24121650944272e-05
"4641",154700000,"mig5",0.1171489358,4.30510774291801e-05
"4642",154800000,"control",0.1030663826,2.59036458697746e-05
"4643",154800000,"mig14",0.1236599995,2.76936574122905e-05
"4644",154800000,"mig5",0.1178331468,4.33025182172482e-05
"4645",154900000,"control",0.11627749,2.92239898947055e-05
"4646",154900000,"mig14",0.1172486621,2.62578383743792e-05
"4647",154900000,"mig5",0.1279401933,4.70167580306996e-05
"4648",1.55e+08,"control",0.114870051,2.88702586341373e-05
"4649",1.55e+08,"mig14",0.0960102064,2.15014861303222e-05
"4650",1.55e+08,"mig5",0.11048343006,4.06015698706369e-05
"4651",155100000,"control",0.1067114609,2.68197624062135e-05
"4652",155100000,"mig14",0.1118304973,2.50444403444485e-05
"4653",155100000,"mig5",0.1116363645,4.10252618957352e-05
"4654",155200000,"control",0.1083115087,2.72219019840307e-05
"4655",155200000,"mig14",0.1359360448,3.04428778092707e-05
"4656",155200000,"mig5",0.1058751837,3.89080848252773e-05
"4657",155300000,"control",0.1000752562,2.51518868862655e-05
"4658",155300000,"mig14",0.1301044564,2.91368935623673e-05
"4659",155300000,"mig5",0.0980281105,3.60243628894469e-05
"4660",155400000,"control",0.0958517148,2.40903853764421e-05
"4661",155400000,"mig14",0.1170504885,2.6213457395819e-05
"4662",155400000,"mig5",0.1026885481,3.77370277002822e-05
"4663",155500000,"control",0.1227535485,3.08516159138217e-05
"4664",155500000,"mig14",0.1025786753,2.29724947683247e-05
"4665",155500000,"mig5",0.1046050945,3.84413395824138e-05
"4666",155600000,"control",0.1189193565,2.9887969482665e-05
"4667",155600000,"mig14",0.1186518712,2.65720870582732e-05
"4668",155600000,"mig5",0.1077969452,3.96143132051762e-05
"4669",155700000,"control",0.1012046478,2.54357365695152e-05
"4670",155700000,"mig14",0.1136825502,2.54592075992554e-05
"4671",155700000,"mig5",0.1152363422,4.2348218162027e-05
"4672",155800000,"control",0.1042231285,2.61943705017936e-05
"4673",155800000,"mig14",0.1276669229,2.85910079247082e-05
"4674",155800000,"mig5",0.1044980115,3.84019876370217e-05
"4675",155900000,"control",0.1092105885,2.74478674653095e-05
"4676",155900000,"mig14",0.1205283172,2.69923171479285e-05
"4677",155900000,"mig5",0.1019666048,3.74717206644519e-05
"4678",1.56e+08,"control",0.0936781071,2.35440931451611e-05
"4679",1.56e+08,"mig14",0.1081970126,2.42307214304791e-05
"4680",1.56e+08,"mig5",0.1012266188,3.71997831144864e-05
"4681",156100000,"control",0.1204684113,3.02772930036796e-05
"4682",156100000,"mig14",0.1172306418,2.62538027281178e-05
"4683",156100000,"mig5",0.1193510254,4.38603236184706e-05
"4684",156200000,"control",0.1137823099,2.85968769597095e-05
"4685",156200000,"mig14",0.1130560862,2.53189109837995e-05
"4686",156200000,"mig5",0.1222235363,4.49159430172092e-05
"4687",156300000,"control",0.1082489819,2.72061871404153e-05
"4688",156300000,"mig14",0.1058398775,2.37028410148408e-05
"4689",156300000,"mig5",0.1025488269,3.76856815385896e-05
"4690",156400000,"control",0.1039310639,2.61209659854164e-05
"4691",156400000,"mig14",0.1259095394,2.81974418824326e-05
"4692",156400000,"mig5",0.1044063962,3.83683199186847e-05
"4693",156500000,"control",0.1106618269,2.78126068171514e-05
"4694",156500000,"mig14",0.1138549825,2.54978238135714e-05
"4695",156500000,"mig5",0.124531943,4.57642596912028e-05
"4696",156600000,"control",0.1063215351,2.67217624610918e-05
"4697",156600000,"mig14",0.1148680819,2.57247074284966e-05
"4698",156600000,"mig5",0.1143363426,4.20174771936926e-05
"4699",156700000,"control",0.1073076994,2.6969614866039e-05
"4700",156700000,"mig14",0.1041573201,2.33260322779775e-05
"4701",156700000,"mig5",0.1029598376,3.78367239134016e-05
"4702",156800000,"control",0.1110472667,2.79094792971148e-05
"4703",156800000,"mig14",0.1132007558,2.53513097413328e-05
"4704",156800000,"mig5",0.0918553664,3.37559403691323e-05
"4705",156900000,"control",0.1111353256,2.79316111164698e-05
"4706",156900000,"mig14",0.1088997524,2.43881000116684e-05
"4707",156900000,"mig5",0.1101632128,4.04838931887253e-05
"4708",1.57e+08,"control",0.10915562,2.74340522471746e-05
"4709",1.57e+08,"mig14",0.1099303518,2.46189027516677e-05
"4710",1.57e+08,"mig5",0.0951236609,3.49570063337525e-05
"4711",157100000,"control",0.1073745165,2.6986407989585e-05
"4712",157100000,"mig14",0.1115925018,2.49911412512145e-05
"4713",157100000,"mig5",0.1131548289,4.15832825726747e-05
"4714",157200000,"control",0.1045992736,2.62889069473373e-05
"4715",157200000,"mig14",0.1172874068,2.62665152501085e-05
"4716",157200000,"mig5",0.1068294142,3.92587551140021e-05
"4717",157300000,"control",0.1085080218,2.72712915679354e-05
"4718",157300000,"mig14",0.1151131978,2.57796011353407e-05
"4719",157300000,"mig5",0.1088282952,3.99933241488384e-05
"4720",157400000,"control",0.1101520892,2.76844945798323e-05
"4721",157400000,"mig14",0.1018617536,2.28119401505703e-05
"4722",157400000,"mig5",0.1112048769,4.08666944623183e-05
"4723",157500000,"control",0.1214777275,3.05309641693486e-05
"4724",157500000,"mig14",0.1080287887,2.41930476873609e-05
"4725",157500000,"mig5",0.1379952026,5.07118746868547e-05
"4726",157600000,"control",0.1069887711,2.68894587032569e-05
"4727",157600000,"mig14",0.0904370546,2.02533787610844e-05
"4728",157600000,"mig5",0.1230060452,4.52035073131447e-05
"4729",157700000,"control",0.1104622733,2.77624530652098e-05
"4730",157700000,"mig14",0.098702267,2.21043731131054e-05
"4731",157700000,"mig5",0.0936498643,3.4415400632359e-05
"4732",157800000,"control",0.115901448,2.91294793612568e-05
"4733",157800000,"mig14",0.1098357828,2.45977240237168e-05
"4734",157800000,"mig5",0.1025905048,3.77009977554015e-05
"4735",157900000,"control",0.1076743425,2.70617631765105e-05
"4736",157900000,"mig14",0.1165509911,2.61015949509714e-05
"4737",157900000,"mig5",0.1268219236,4.66058049553461e-05
"4738",1.58e+08,"control",0.0964943423,2.42518967710041e-05
"4739",1.58e+08,"mig14",0.1018804219,2.28161209164344e-05
"4740",1.58e+08,"mig5",0.1019826218,3.74776067538344e-05
"4741",158100000,"control",0.100785156,2.53303058096655e-05
"4742",158100000,"mig14",0.0892085661,1.99782587563012e-05
"4743",158100000,"mig5",0.1275646447,4.6878747627561e-05
"4744",158200000,"control",0.1141562788,2.86908664614999e-05
"4745",158200000,"mig14",0.1122678871,2.51423937920128e-05
"4746",158200000,"mig5",0.1001208454,3.67934223060212e-05
"4747",158300000,"control",0.1080366439,2.71528202887034e-05
"4748",158300000,"mig14",0.0978460584,2.19126251935055e-05
"4749",158300000,"mig5",0.106703819,3.92126001178597e-05
"4750",158400000,"control",0.1076115497,2.70459814791874e-05
"4751",158400000,"mig14",0.1226938904,2.74772972752496e-05
"4752",158400000,"mig5",0.1157970107,4.25542583009388e-05
"4753",158500000,"control",0.0943688351,2.37176936252884e-05
"4754",158500000,"mig14",0.1078725419,2.41580562158385e-05
"4755",158500000,"mig5",0.097882258,3.59707635355317e-05
"4756",158600000,"control",0.1064563566,2.67556471119696e-05
"4757",158600000,"mig14",0.0977338445,2.18874948901247e-05
"4758",158600000,"mig5",0.1131785042,4.15919830117055e-05
"4759",158700000,"control",0.1075746424,2.70367055775298e-05
"4760",158700000,"mig14",0.1005225662,2.25120291266627e-05
"4761",158700000,"mig5",0.1140636667,4.19172714922596e-05
"4762",158800000,"control",0.1087225129,2.73251995576839e-05
"4763",158800000,"mig14",0.090150571,2.01892207576499e-05
"4764",158800000,"mig5",0.117391856,4.31403482046071e-05
"4765",158900000,"control",0.1118915277,2.81216671843189e-05
"4766",158900000,"mig14",0.1144026536,2.56204747587383e-05
"4767",158900000,"mig5",0.095918271,3.52490177012268e-05
"4768",1.59e+08,"control",0.1046369195,2.62983684811318e-05
"4769",1.59e+08,"mig14",0.1211711039,2.71362692321187e-05
"4770",1.59e+08,"mig5",0.1116764966,4.10400100463069e-05
"4771",159100000,"control",0.1005140666,2.52621729845919e-05
"4772",159100000,"mig14",0.0931690712,2.0865213890237e-05
"4773",159100000,"mig5",0.1310931269,4.8175430003396e-05
"4774",159200000,"control",0.1126321944,2.83078187443168e-05
"4775",159200000,"mig14",0.1026831514,2.29958921913627e-05
"4776",159200000,"mig5",0.1281998752,4.71121885654075e-05
"4777",159300000,"control",0.0953211532,2.39570394740072e-05
"4778",159300000,"mig14",0.0930602438,2.08408419935456e-05
"4779",159300000,"mig5",0.0921269206,3.38557338568886e-05
"4780",159400000,"control",0.1073713519,2.69856126315289e-05
"4781",159400000,"mig14",0.1031347798,2.30970343734574e-05
"4782",159400000,"mig5",0.0988402484,3.63228155503892e-05
"4783",159500000,"control",0.1022069485,2.56876445314797e-05
"4784",159500000,"mig14",0.1138856285,2.55046869854014e-05
"4785",159500000,"mig5",0.1206475039,4.43367666685727e-05
"4786",159600000,"control",0.106042235,2.66515660430234e-05
"4787",159600000,"mig14",0.1098218088,2.45945945463575e-05
"4788",159600000,"mig5",0.1123732317,4.1296053317489e-05
"4789",159700000,"control",0.1138778081,2.86208784963076e-05
"4790",159700000,"mig14",0.1175769707,2.63313630867411e-05
"4791",159700000,"mig5",0.0983409264,3.61393196446237e-05
"4792",159800000,"control",0.1027531413,2.58249190191537e-05
"4793",159800000,"mig14",0.1118240209,2.5042989954641e-05
"4794",159800000,"mig5",0.1011344823,3.71659238602946e-05
"4795",159900000,"control",0.1082321201,2.72019492688134e-05
"4796",159900000,"mig14",0.0960562852,2.15118054777776e-05
"4797",159900000,"mig5",0.0924890727,3.39888211785255e-05
"4798",1.6e+08,"control",0.0883924232,2.22156436500765e-05
"4799",1.6e+08,"mig14",0.116654573,2.61247921179155e-05
"4800",1.6e+08,"mig5",0.0846432695,3.11055659551579e-05
"4801",160100000,"control",0.0983967463,2.47300274502236e-05
"4802",160100000,"mig14",0.0988181421,2.21303233422417e-05
"4803",160100000,"mig5",0.1146503033,4.21328546515681e-05
"4804",160200000,"control",0.098796645,2.48305338815863e-05
"4805",160200000,"mig14",0.1197632538,2.6820981196255e-05
"4806",160200000,"mig5",0.1009826492,3.7110126694919e-05
"4807",160300000,"control",0.113896189,2.86254981628987e-05
"4808",160300000,"mig14",0.1123438629,2.51594085727449e-05
"4809",160300000,"mig5",0.0948516272,3.48570366344798e-05
"4810",160400000,"control",0.0980388046,2.46400660602444e-05
"4811",160400000,"mig14",0.1186103892,2.65627971641973e-05
"4812",160400000,"mig5",0.1143770828,4.20324488150113e-05
"4813",160500000,"control",0.100057669,2.51474667000792e-05
"4814",160500000,"mig14",0.1019301806,2.28272643775104e-05
"4815",160500000,"mig5",0.1208820383,4.44229557452831e-05
"4816",160600000,"control",0.106102802,2.66667883306386e-05
"4817",160600000,"mig14",0.1072045297,2.40084548808164e-05
"4818",160600000,"mig5",0.1098207398,4.03580377420692e-05
"4819",160700000,"control",0.1027078665,2.58135401159998e-05
"4820",160700000,"mig14",0.1093624603,2.44917234478351e-05
"4821",160700000,"mig5",0.1049627494,3.85727742274465e-05
"4822",160800000,"control",0.0985105295,2.47586245508919e-05
"4823",160800000,"mig14",0.1073169558,2.4033632706388e-05
"4824",160800000,"mig5",0.0868476592,3.19156574084922e-05
"4825",160900000,"control",0.0996310114,2.50402349616671e-05
"4826",160900000,"mig14",0.0993228992,2.22433636969266e-05
"4827",160900000,"mig5",0.0892951923,3.281510166105e-05
"4828",1.61e+08,"control",0.1071582261,2.69320477822575e-05
"4829",1.61e+08,"mig14",0.0944486254,2.11517700587518e-05
"4830",1.61e+08,"mig5",0.0860947992,3.1638988790617e-05
"4831",161100000,"control",0.0907464336,2.28072764428177e-05
"4832",161100000,"mig14",0.10075725,2.25645865646677e-05
"4833",161100000,"mig5",0.0968571884,3.55940605768702e-05
"4834",161200000,"control",0.0931782007,2.34184518057936e-05
"4835",161200000,"mig14",0.1046468211,2.34356560290028e-05
"4836",161200000,"mig5",0.1025899723,3.77008020669082e-05
"4837",161300000,"control",0.1134392622,2.85106588746941e-05
"4838",161300000,"mig14",0.1067653572,2.39101021975795e-05
"4839",161300000,"mig5",0.1015774516,3.73287107051159e-05
"4840",161400000,"control",0.0999690493,2.51251939350129e-05
"4841",161400000,"mig14",0.0962343108,2.15516743116523e-05
"4842",161400000,"mig5",0.10297512144,3.78423405737217e-05
"4843",161500000,"control",0.1149564696,2.889197819734e-05
"4844",161500000,"mig14",0.1085086855,2.43005205777554e-05
"4845",161500000,"mig5",0.0979874159,3.60094080256781e-05
"4846",161600000,"control",0.1102718564,2.77145956375909e-05
"4847",161600000,"mig14",0.1203218716,2.69460836549333e-05
"4848",161600000,"mig5",0.0903059286,3.31865372734577e-05
"4849",161700000,"control",0.1016748966,2.55539240723517e-05
"4850",161700000,"mig14",0.1170727796,2.62184494877585e-05
"4851",161700000,"mig5",0.0881213569,3.2383728739483e-05
"4852",161800000,"control",0.0979201671,2.46102489296791e-05
"4853",161800000,"mig14",0.0921429412,2.06354120723867e-05
"4854",161800000,"mig5",0.1005116219,3.69370288120822e-05
"4855",161900000,"control",0.0907188215,2.28003367012445e-05
"4856",161900000,"mig14",0.1107501844,2.48025042659134e-05
"4857",161900000,"mig5",0.1077763028,3.9606727326955e-05
"4858",1.62e+08,"control",0.1077365007,2.70773853799883e-05
"4859",1.62e+08,"mig14",0.092790965,2.0780537005144e-05
"4860",1.62e+08,"mig5",0.0846339592,3.11021445118178e-05
"4861",162100000,"control",0.0973402464,2.44644976180837e-05
"4862",162100000,"mig14",0.0854966202,1.91469684562591e-05
"4863",162100000,"mig5",0.0978332776,3.59527637220591e-05
"4864",162200000,"control",0.1097909634,2.75937329308672e-05
"4865",162200000,"mig14",0.1025622916,2.29688256386403e-05
"4866",162200000,"mig5",0.1056499334,3.88253075636656e-05
"4867",162300000,"control",0.1047946788,2.63380180830366e-05
"4868",162300000,"mig14",0.1041736014,2.33296784751815e-05
"4869",162300000,"mig5",0.0863170116,3.17206496539684e-05
"4870",162400000,"control",0.0846699693,2.12800803251621e-05
"4871",162400000,"mig14",0.1020133927,2.28458997276582e-05
"4872",162400000,"mig5",0.1003216644,3.68672213060651e-05
"4873",162500000,"control",0.1064405879,2.6751683968893e-05
"4874",162500000,"mig14",0.0971147291,2.17488439936699e-05
"4875",162500000,"mig5",0.0929565066,3.41605985223358e-05
"4876",162600000,"control",0.1144339465,2.87606526089209e-05
"4877",162600000,"mig14",0.0994005134,2.22607453973457e-05
"4878",162600000,"mig5",0.115787672,4.25508264208791e-05
"4879",162700000,"control",0.1188343993,2.98666172127262e-05
"4880",162700000,"mig14",0.0838993626,1.87892626099674e-05
"4881",162700000,"mig5",0.0840914524,3.09027786183663e-05
"4882",162800000,"control",0.1021735123,2.56792410204397e-05
"4883",162800000,"mig14",0.1026294492,2.2983865583445e-05
"4884",162800000,"mig5",0.0943785107,3.46831709912673e-05
"4885",162900000,"control",0.0944137864,2.37289912232754e-05
"4886",162900000,"mig14",0.0862944999,1.93256536184568e-05
"4887",162900000,"mig5",0.097826931,3.59504314092118e-05
"4888",1.63e+08,"control",0.0871402012,2.19009230358465e-05
"4889",1.63e+08,"mig14",0.096258412,2.15570717754945e-05
"4890",1.63e+08,"mig5",0.1149299175,4.22356101097572e-05
"4891",163100000,"control",0.0998949483,2.51065701508635e-05
"4892",163100000,"mig14",0.0936254021,2.09674091972267e-05
"4893",163100000,"mig5",0.0830232375,3.0510220187879e-05
"4894",163200000,"control",0.0863919317,2.17128606661951e-05
"4895",163200000,"mig14",0.101555174,2.27432816478505e-05
"4896",163200000,"mig5",0.0874468332,3.21358479385332e-05
"4897",163300000,"control",0.0977552759,2.45688068692896e-05
"4898",163300000,"mig14",0.0915404442,2.05004828666823e-05
"4899",163300000,"mig5",0.0928978681,3.41390494524565e-05
"4900",163400000,"control",0.1003342946,2.5216990936791e-05
"4901",163400000,"mig14",0.1060681342,2.37539591037735e-05
"4902",163400000,"mig5",0.0911171166,3.34846408555273e-05
"4903",163500000,"control",0.1018825814,2.56061214365748e-05
"4904",163500000,"mig14",0.1101435255,2.46666430026865e-05
"4905",163500000,"mig5",0.0870410861,3.19867398847598e-05
"4906",163600000,"control",0.0909110368,2.28486461202457e-05
"4907",163600000,"mig14",0.100821046,2.25788736791381e-05
"4908",163600000,"mig5",0.107809761,3.96190228851605e-05
"4909",163700000,"control",0.0976429274,2.45405703513816e-05
"4910",163700000,"mig14",0.1084381304,2.42847197628113e-05
"4911",163700000,"mig5",0.0949397943,3.4889437173357e-05
"4912",163800000,"control",0.1020827555,2.56564311386124e-05
"4913",163800000,"mig14",0.1003489983,2.24731585947218e-05
"4914",163800000,"mig5",0.0968014782,3.55735876283332e-05
"4915",163900000,"control",0.0969822517,2.43745229076289e-05
"4916",163900000,"mig14",0.1089661613,2.44029722851049e-05
"4917",163900000,"mig5",0.0991758654,3.64461514847268e-05
"4918",1.64e+08,"control",0.0957182385,2.40568388143141e-05
"4919",1.64e+08,"mig14",0.1018357043,2.28061064097248e-05
"4920",1.64e+08,"mig5",0.0948257013,3.48475091221665e-05
"4921",164100000,"control",0.0991785984,2.49265301255872e-05
